"id","Nome do Veículo","Fonte","Segmento","Município","Cód Mun. (IBGE)","UF","Região","Núm. Funcionários","Periodicidade","Ativo","Data de Atualização","Data de Fechamento"
"8139","CARAJAS FM LTDA","MCTIC","radio","Belém","1501402","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8141","BELEM RADIODIFUSAO LTDA","MCTIC","radio","Belém","1501402","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8166","REDE UNIAO DE RADIO E TELEVISAO DO PARA LTDA","MCTIC","radio","Belém","1501402","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8167","SPC - SISTEMA PARAENSE DE COMUNICACOES LTDA","MCTIC","radio","Belém","1501402","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8169","A2 COMUNICACOES LTDA","MCTIC","radio","Belém","1501402","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8183","EMISSORAS RADIO MARAJOARA LTDA","MCTIC","radio","Belém","1501402","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8187","W. A. C. RABELO & CIA LTDA","MCTIC","radio","Belém","1501402","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8195","FUNDACAO PARAENSE DE RADIODIFUSAO - FUNTELPA","MCTIC","radio","Belém","1501402","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8196","RADIO CLUBE DO PARA PRC5 LIMITADA","MCTIC","radio","Belém","1501402","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8197","RADIO LIBERAL LTDA","MCTIC","radio","Belém","1501402","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"12627","RÁDIO LIBERAL FM","Atlas da Notícia","radio","Belém","1501402","PA","Norte","30 a 59 colaboradores","contínua","Ativo","2019-10-18T14:07:27Z",""
"15378","RáDIO PARAíSO FM 104,9","Atlas da Notícia","radio","Belém","1501402","PA","Norte","","contínua","Ativo","2020-12-27T18:19:35Z",""
"8079","RADIO PEROLA FM LTDA","Atlas da Notícia","radio","Bragança","1501709","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8129","FUNDACAO RADIO EDUCADORA DE BRAGANCA","Atlas da Notícia","radio","Bragança","1501709","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8194","FUNDACAO NOSSA SENHORA DO ROSARIO","MCTIC","radio","Bragança","1501709","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8082","RADIO MARAJO LTDA","MCTIC","radio","Breves","1501808","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8159","AMAZONIA COMUNICACOES LTDA.","MCTIC","radio","Cametá","1502103","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8165","REDE METROPOLITANA DE RADIO E TELEVISAO LTDA - ME","MCTIC","radio","Cametá","1502103","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8199","RADIO TOCANTINS LTDA","MCTIC","radio","Cametá","1502103","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8137","FUND. NAC. DA CULT. NEGRA E MISCIGENACOES BRASILEIRAS","MCTIC","radio","Capanema","1502202","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8066","RAULAND PUBLICIDADE E NEGÓCIOS LTDA","MCTIC","radio","Castanhal","1502400","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8123","MODELO FM LTDA","MCTIC","radio","Castanhal","1502400","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8130","FUNDACAO RADIO E TV EDUCATIVA ATLANTICO NORTE","MCTIC","radio","Castanhal","1502400","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8172","REDE NORTE DE COMUNICACAO LTDA. - ME.","MCTIC","radio","Castanhal","1502400","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8182","AMAZONIA COMUNICACAO E RADIODIFUSAO LTDA - ME","MCTIC","radio","Castanhal","1502400","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"6749","RADIO REGIONAL DO ARAGUAIA LTDA","MCTIC","radio","Conceição do Araguaia","1502707","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8070","RADIODIFUSAO CARAJAS LTDA","MCTIC","radio","Curionópolis","1502772","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"17743","RADIO NATIVA CURUA FM","Atlas da Notícia","radio","Curuá","1502855","PA","Norte","","diária","Ativo","2023-06-18T01:39:51Z",""
"8185","S B C - RADIODIFUSAO LTDA","MCTIC","radio","Curuçá","1502905","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"17745","RADIO COMUNIDADE FM 87,9","Atlas da Notícia","radio","Dom Eliseu","1502939","PA","Norte","","diária","Ativo","2023-06-18T01:58:21Z",""
"17746","RADIO DABAR","Atlas da Notícia","radio","Floresta do Araguaia","1503044","PA","Norte","","","Ativo","2023-06-18T02:48:02Z",""
"8099","RADIO CLUBE DE ITAITUBA LTDA","Atlas da Notícia","radio","Itaituba","1503606","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8125","ITA NEGÓCIOS E PARTICIPACOES LTDA","MCTIC","radio","Itaituba","1503606","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"17853","RADIO CIDADE FM","Atlas da Notícia","radio","Jacareacanga","1503754","PA","Norte","","","Ativo","2023-06-24T22:45:46Z",""
"17856","RADIO PARA FM JACUNDA","Atlas da Notícia","radio","Jacundá","1503804","PA","Norte","","diária","Ativo","2023-06-24T23:01:45Z",""
"17857","RADIO COMUNITARIA JACUNDA FM","Atlas da Notícia","radio","Jacundá","1503804","PA","Norte","","","Ativo","2023-06-24T23:05:31Z",""
"8085","RADIO ITACAIUNAS LTDA","MCTIC","radio","Marabá","1504208","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8186","SNC - SISTEMA NORTE DE COMUNICACAO LTDA","MCTIC","radio","Marabá","1504208","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8101","RADIO CABANO LTDA","MCTIC","radio","Maracanã","1504307","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8124","M. N. CARVALHO & CIA LTDA. ME","MCTIC","radio","Muaná","1504901","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"17866","RADIO MINGAU FM","Atlas da Notícia","radio","Nova Timboteua","1505007","PA","Norte","","diária","Ativo","2023-06-25T00:47:07Z",""
"17867","RADIO PRINCESA FM - NOVA IMBOTEUA","Atlas da Notícia","radio","Nova Timboteua","1505007","PA","Norte","","diária","Ativo","2023-06-25T00:58:28Z",""
"8081","RADIO MISSOES DA AMAZONIA LTDA","MCTIC","radio","Óbidos","1505106","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8097","RADIO E TELEVISAO ATALAIA LTDA","MCTIC","radio","Óbidos","1505106","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"12829","RÁDIO SUCESSO FM - ORIXIMINá - PA","Atlas da Notícia","radio","Oriximiná","1505304","PA","Norte","6 a 9 colaboradores","diária","Ativo","2019-10-31T19:38:29Z",""
"17870","RADIO LIDER FM - OURILâNDIA DO NORTE","Atlas da Notícia","radio","Ourilândia do Norte","1505437","PA","Norte","","diária","Ativo","2023-06-25T01:29:03Z",""
"17871","RADIO CIDADE FM - PALESTINA DO PARá","Atlas da Notícia","radio","Palestina do Pará","1505494","PA","Norte","","diária","Ativo","2023-06-25T01:43:44Z",""
"8095","RADIO E TELEVISAO JARANA LTDA","MCTIC","radio","Paragominas","1505502","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8098","RADIO DIFUSORA FM DE PARAGOMINAS LTDA","MCTIC","radio","Paragominas","1505502","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8200","REDE DE EMISSORAS UNIDAS DE PARAGOMINAS LTDA","MCTIC","radio","Paragominas","1505502","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8058","SISTEMA RADIO CARAJAS DA AMAZONIA LTDA","MCTIC","radio","Parauapebas","1505536","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"17872","RADIO FLORA FM","Atlas da Notícia","radio","Peixe-Boi","1505601","PA","Norte","","diária","Ativo","2023-06-25T01:59:19Z",""
"17874","RADIO CARAJAS","Atlas da Notícia","radio","Piçarra","1505635","PA","Norte","","diária","Ativo","2023-06-25T02:10:28Z",""
"8164","FUNDACAO RADIO FM EDUCADORA ITAGUARY N. S. DA CONCEICAO","MCTIC","radio","Ponta de Pedras","1505700","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8121","PORTEL SERVICOS DE RADIODIFUSAO LTDA","MCTIC","radio","Portel","1505809","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"17878","RADIO DO POVO FM","Atlas da Notícia","radio","Prainha","1506005","PA","Norte","","diária","Ativo","2023-06-25T02:54:48Z",""
"17879","RADIO REGIONAL FM - PRIMAVERA - PA","Atlas da Notícia","radio","Primavera","1506104","PA","Norte","","diária","Ativo","2023-06-25T02:59:51Z",""
"8052","W W W COMUNICACAO & MARKETING LTDA","MCTIC","radio","Redenção","1506138","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8080","RADIO ORIENTE DE REDENCAO LTDA","MCTIC","radio","Redenção","1506138","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"17881","RADIO BEROKAN","Atlas da Notícia","radio","Rio Maria","1506161","PA","Norte","","diária","Ativo","2023-06-25T03:11:04Z",""
"8077","RADIO RONDON LTDA","MCTIC","radio","Rondon do Pará","1506187","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"17884","RADIO TRANSAMAZôNICA FM","Atlas da Notícia","radio","Rurópolis","1506195","PA","Norte","","","Ativo","2023-06-25T13:24:26Z",""
"17919","RADIO VOCÊ FM","Atlas da Notícia","radio","Santana do Araguaia","1506708","PA","Norte","","","Ativo","2023-06-26T03:28:20Z",""
"17920","RADIO ARAGUAIA FM","Atlas da Notícia","radio","Santana do Araguaia","1506708","PA","Norte","","diária","Ativo","2023-06-26T03:31:41Z",""
"8091","RADIO E TV TAPAJOS LTDA","Atlas da Notícia","radio","Santarém","1506807","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8092","RADIO E TV PONTA NEGRA LTDA","Atlas da Notícia","radio","Santarém","1506807","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8096","RADIO E TELEVISÃO GUARANY DE SANTAREM LTDA","MCTIC","radio","Santarém","1506807","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8127","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARA","MCTIC","radio","Santarém","1506807","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8201","SANTAREM RADIO E TV LTDA","MCTIC","radio","Santarém","1506807","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8232","RADIO EMISSORA DE EDUCACAO RURAL SANTAREM LTDA","MCTIC","radio","Santarém","1506807","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"17987","RADIO POVãO FM","Atlas da Notícia","radio","Santo Antônio do Tauá","1507003","PA","Norte","","","Ativo","2023-06-28T00:46:15Z",""
"17989","RADIO CAPIM FM","Atlas da Notícia","radio","São Domingos do Capim","1507201","PA","Norte","","diária","Ativo","2023-06-28T01:09:18Z",""
"8083","RADIO JURUA LTDA","MCTIC","radio","São Félix do Xingu","1507300","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"17994","RADIO POSITIVA FM","Atlas da Notícia","radio","São Geraldo do Araguaia","1507458","PA","Norte","","diária","Ativo","2023-06-28T01:27:14Z",""
"8087","RADIO GUAMA LTDA","Atlas da Notícia","radio","São Miguel do Guamá","1507607","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"10977","REDE DE EMISSORAS UNIDAS DA ILHA DE MARAJO LTDA","MCTIC","radio","São Sebastião da Boa Vista","1507706","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8069","RADIODIFUSORA SOL NASCENTE LTDA","MCTIC","radio","Soure","1507904","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8073","RADIO TROPICAL LTDA","MCTIC","radio","Soure","1507904","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8086","RADIO GUARANI DO MARAJO LTDA","Atlas da Notícia","radio","Soure","1507904","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8089","RADIO EDUCADORA VALE DO ACARA LTDA","MCTIC","radio","Tomé-Açu","1508001","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8173","TERRA FM LTDA","MCTIC","radio","Tucumã","1508084","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"12833","RÁDIO TUCUMÃ FM 104,9","Atlas da Notícia","radio","Tucumã","1508084","PA","Norte","10 a 29 colaboradores","diária","Ativo","2019-11-01T14:04:19Z",""
"8184","RADIO FLORESTA LTDA","Atlas da Notícia","radio","Tucuruí","1508100","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8132","FUNDACAO MATER DEI","MCTIC","radio","Vigia","1508209","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8233","RADIO MORENO BRAGA LTDA","MCTIC","radio","Vigia","1508209","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"8071","RADIO XINGUARA LTDA","MCTIC","radio","Xinguara","1508407","PA","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"9484","RáDIO RONDONIA AM 1030","Atlas da Notícia","radio","Ariquemes","1100023","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"9487","RADIO CLUBE DE CACOAL LTDA","Atlas da Notícia","radio","Cacoal","1100049","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"9494","TERRA FM","Atlas da Notícia","radio","Cerejeiras","1100056","RO","Norte","1 a 5 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"18356","RADIO TERRA FM 89.9","Atlas da Notícia","radio","Cerejeiras","1100056","RO","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-02T15:50:46Z",""
"9490","RADIO AMAZONIA DE COLORADO DO OESTE LTDA","Atlas da Notícia","radio","Colorado do Oeste","1100064","RO","Norte","1 a 5 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"9466","MEGA 96 FM","Atlas da Notícia","radio","Espigão D'Oeste","1100098","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"9533","SOCIEDADE TOP FM","Atlas da Notícia","radio","Espigão D'Oeste","1100098","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"9464","NOVA JARU FM","Atlas da Notícia","radio","Jaru","1100114","RO","Norte","","contínua","Ativo","2019-10-22T00:33:45Z",""
"9474","RADIO VERDE LTDA","MCTIC","radio","Jaru","1100114","RO","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"9478","MASSA FM JARU","Atlas da Notícia","radio","Jaru","1100114","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"9530","PLAN FM JARU","Atlas da Notícia","radio","Jaru","1100114","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"9462","VITAL & PRADO LTDA","MCTIC","radio","Ji-Paraná","1100122","RO","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"9467","SISTEMA TERRA DE COMUNICACAO LTDA","MCTIC","radio","Ji-Paraná","1100122","RO","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"9475","RADIO TUCUMA LTDA","MCTIC","radio","Ji-Paraná","1100122","RO","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"9498","JAKE COMUNICACOES LTDA","MCTIC","radio","Ji-Paraná","1100122","RO","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"9503","CUERDA & SOUZA LTDA","MCTIC","radio","Ji-Paraná","1100122","RO","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"9504","COMUNICACOES MARANHENSE LTDA","MCTIC","radio","Ji-Paraná","1100122","RO","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"9505","COMUNICACOES CONE SUL LTDA","MCTIC","radio","Ji-Paraná","1100122","RO","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"9506","ANTENA HITS FM","Atlas da Notícia","radio","Ji-Paraná","1100122","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"9515","CARDOSO & FERNANDES LTDA","MCTIC","radio","Ji-Paraná","1100122","RO","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"9531","RADIO ALVORDA FM","Atlas da Notícia","radio","Ji-Paraná","1100122","RO","Norte","1 a 5 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"9535","PLAN FM 101,7","Atlas da Notícia","radio","Ji-Paraná","1100122","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"9471","97 FM","Atlas da Notícia","radio","Machadinho D'Oeste","1100130","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"9477","RADIO RONDôNIA 91.5 FM","Atlas da Notícia","radio","Ouro Preto do Oeste","1100155","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"9536","SISTEMA NORTE BRASIL DE COMUNICACAO LTDA","Atlas da Notícia","radio","Ouro Preto do Oeste","1100155","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"9486","MASSA FM PIMENTA BUENO 93.5","Atlas da Notícia","radio","Pimenta Bueno","1100189","RO","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"5142","FUNDACAO VERDES FLORESTAS","MCTIC","televisao","Cruzeiro do Sul","1200203","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5147","RADIO E TELEVISAO INTEGRACAO LTDA","MCTIC","televisao","Cruzeiro do Sul","1200203","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5152","SP COMUNICACOES LIMITADA","MCTIC","televisao","Cruzeiro do Sul","1200203","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"13953","TV JURUÁ","Atlas da Notícia","televisao","Cruzeiro do Sul","1200203","AC","Norte","","diária","Ativo","2019-11-22T21:53:16Z",""
"5128","V & N IMAGEM E SOM LTDA","MCTIC","televisao","Rio Branco","1200401","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5136","FUNDACAO DE DESEN R HUMANOS DA CULTURA E DO DESPORTOS","MCTIC","televisao","Rio Branco","1200401","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5137","ASSESSORIA DE COMUNICACAO SOCIAL DO ESTADO DO ACRE","MCTIC","televisao","Rio Branco","1200401","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5138","FUNDACAO ALDEIA DE COMUNICACAO DO ACRE-FUNDAC","MCTIC","televisao","Rio Branco","1200401","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5139","RADIO E TELEVISAO UNIAO LTDA","MCTIC","televisao","Rio Branco","1200401","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5140","RADIO E TELEVISAO NORTE LTDA","MCTIC","televisao","Rio Branco","1200401","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5143","REDE UNIAO DE RADIO E TELEVISAO LTDA","MCTIC","televisao","Rio Branco","1200401","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5148","SOCIEDADE ACREANA DE COMUNICACAO FRONTEIRA LTDA","MCTIC","televisao","Rio Branco","1200401","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5151","SOCIEDADE DE COMUNICACAO NORTE LTDA","MCTIC","televisao","Rio Branco","1200401","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"12426","RÁDIO E TELEVISÃO NORTE LTDA - TV GAZETA/RECORDTV","Atlas da Notícia","televisao","Rio Branco","1200401","AC","Norte","60 a 119 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"12761","TV ACRE","Atlas da Notícia","televisao","Rio Branco","1200401","AC","Norte","30 a 59 colaboradores","diária","Ativo","2019-10-29T16:29:59Z",""
"14039","ABC TV - ACRE","Atlas da Notícia","televisao","Rio Branco","1200401","AC","Norte","","diária","Ativo","2019-11-25T06:12:46Z",""
"5131","REDE QUINARI DE COMUNICACOES LTDA","MCTIC","televisao","Senador Guiomard","1200450","AC","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5248","REDE BATARA DE COMUNICACAO LTDA","MCTIC","televisao","Manaus","1302603","AM","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5266","EDITORA VALERIO TOMAZ LTDA","MCTIC","televisao","Manaus","1302603","AM","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5272","RADIO TV DO AMAZONAS LTDA","MCTIC","televisao","Manaus","1302603","AM","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5273","AMAZONIA CABO LTDA","MCTIC","televisao","Manaus","1302603","AM","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5274","CENTRAL DE EMISSORAS GRAVACOES E REP.AJURICABA S/A","MCTIC","televisao","Manaus","1302603","AM","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5275","TELEVISAO A CRITICA LTDA","MCTIC","televisao","Manaus","1302603","AM","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5276","FUNDACAO EVANGELICA BOAS NOVAS","MCTIC","televisao","Manaus","1302603","AM","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5277","RADIO E TELEVISAO RIO NEGRO LTDA","MCTIC","televisao","Manaus","1302603","AM","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"5278","SOCIEDADE DE TELEVISAO MANAUARA LTDA","MCTIC","televisao","Manaus","1302603","AM","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"5279","REDE DE RADIO E TELEVISAO TIRADENTES LTDA","MCTIC","televisao","Manaus","1302603","AM","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
"5283","FUNDACAO TELEVISAO E RADIO CULTURA DO AMAZONAS","MCTIC","televisao","Manaus","1302603","AM","Norte","","diária","Ativo","2019-10-22T00:33:45Z",""
